日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量(股),成交金额(元),涨跌,涨跌幅(%)
2003/7/25,1493.451,1494.578,1502.639,1471.286,1477.651,1445826400,9167774180,-15.8,-1.058
2003/7/28,1477.651,1474.736,1474.743,1464.866,1470.393,652274500,4889320258,-7.258,-0.4912
2003/7/29,1470.393,1470.392,1480.584,1469.933,1477.296,549781400,4320293259,6.903,0.4695
2003/7/30,1477.296,1477.414,1483.067,1468.822,1479.652,655208100,4799666056,2.356,0.1595
2003/7/31,1479.652,1480.013,1482.598,1474.14,1476.742,556584900,4421883089,-2.91,-0.1967
2003/8/1,1476.742,1476.47,1478.359,1464.978,1476.969,629808600,5162564778,0.227,0.0154
2003/8/4,1476.969,1476.824,1494.416,1471.89,1494.365,745197000,6153817171,17.396,1.1778
2003/8/5,1494.365,1494.486,1497.008,1488.967,1494.312,569134100,4665759245,-0.053,-0.0035
2003/8/6,1494.312,1493.026,1493.389,1482.685,1486.252,550864900,4448954468,-8.06,-0.5394
2003/8/7,1486.252,1485.741,1497.102,1485.062,1487.37,567216300,4594459639,1.118,0.0752
2003/8/8,1487.37,1487.166,1487.408,1468.438,1471.272,713007800,5593953356,-16.098,-1.0823
2003/8/11,1471.272,1469.262,1474.723,1462.724,1474.413,453311800,3638653754,3.141,0.2135
2003/8/12,1474.413,1473.987,1484.585,1472.388,1479.283,407515700,3366786634,4.87,0.3303
2003/8/13,1479.283,1479.669,1481.115,1465.06,1465.827,472249900,3832808678,-13.456,-0.9096
2003/8/14,1465.827,1464.381,1475.022,1451.608,1455.899,706450400,6022836900,-9.928,-0.6773
2003/8/15,1455.899,1454.684,1457.633,1447.11,1450.203,668251100,5501424369,-5.696,-0.3912
2003/8/18,1450.203,1449.668,1451.666,1442.481,1445.089,499586800,3794832380,-5.114,-0.3526
2003/8/19,1445.089,1444.659,1453.446,1444.23,1449.712,465854800,3740258096,4.623,0.3199
2003/8/20,1449.712,1449.496,1450.471,1432.753,1441.664,556370400,4274520614,-8.048,-0.5551
2003/8/21,1441.664,1441.776,1442.858,1434.313,1441.09,579425300,4459391164,-0.574,-0.0398
2003/8/22,1441.09,1438.786,1446.276,1436.902,1438.883,511895100,4231810067,-2.207,-0.1531
2003/8/25,1438.883,1434.212,1434.212,1419.263,1422.176,563205200,4526771681,-16.707,-1.1611
2003/8/26,1422.176,1420.854,1428.413,1417.832,1425.212,492459300,3931834803,3.036,0.2135
2003/8/27,1425.212,1425.145,1432.35,1420.354,1425.362,444661500,3588760815,0.15,0.0105
2003/8/28,1425.362,1425.734,1428.346,1414.879,1415.693,474849500,4064544875,-9.669,-0.6784
2003/8/29,1415.693,1414.414,1422.351,1406.681,1421.983,571402300,4651512159,6.29,0.4443
2003/9/1,1421.983,1423.353,1450.041,1420.123,1449.816,898975000,7521634486,27.833,1.9573
2003/9/2,1449.816,1450.506,1456.553,1442.009,1446.512,898159900,8253647539,-3.304,-0.2279
2003/9/3,1446.512,1446.278,1451.225,1438.693,1447.85,737254400,6436390511,1.338,0.0925
2003/9/4,1447.85,1447.765,1453.429,1443.383,1447.425,724587300,6053828727,-0.425,-0.0294
2003/9/5,1447.425,1446.937,1446.975,1424.168,1431.533,809324900,6868727894,-15.892,-1.0979
2003/9/8,1431.533,1429.463,1429.56,1421.141,1425.727,605604600,4938644957,-5.806,-0.4056
2003/9/9,1425.727,1424.693,1429.711,1414.882,1420.074,625537500,4910830023,-5.653,-0.3965
2003/9/10,1420.074,1419.519,1424.774,1415.723,1423.177,506455400,4221440608,3.103,0.2185
2003/9/11,1423.177,1422.9,1429.555,1421.821,1423.96,437218200,3698296701,0.783,0.055
2003/9/12,1423.96,1426.34,1426.806,1407.952,1409.162,1006516700,7723812494,-14.798,-1.0392
2003/9/15,1409.162,1407.807,1416.076,1394.269,1397.54,708665400,5490225177,-11.622,-0.8247
2003/9/16,1397.54,1396.753,1406.723,1389.486,1406.104,666401800,5166490998,8.564,0.6128
2003/9/17,1406.104,1406.248,1406.367,1386.781,1389.822,608860200,4689274264,-16.282,-1.158
2003/9/18,1389.822,1388.092,1395.201,1383.4,1390.485,580695400,4463281940,0.663,0.0477
2003/9/19,1390.485,1390.84,1395.603,1383.717,1391.37,549841700,4206400660,0.885,0.0636
2003/9/22,1391.37,1392.897,1395.069,1378.323,1381.443,488818700,3898377918,-9.927,-0.7135
2003/9/23,1381.443,1380.849,1390.351,1372.854,1390.174,596893400,4643057198,8.731,0.632
2003/9/24,1390.174,1391.404,1396.945,1386.788,1394.229,591952200,4575963839,4.055,0.2917
2003/9/25,1394.229,1394.494,1394.737,1374.791,1376.291,478096900,3790629057,-17.938,-1.2866
2003/9/26,1376.291,1374.602,1377.871,1367.746,1370.843,454288900,3656181295,-5.448,-0.3958
2003/9/29,1370.843,1369.437,1369.477,1353.245,1355.335,487950800,3754180507,-15.508,-1.1313
2003/9/30,1355.335,1354.648,1371.073,1348.222,1367.161,605960700,4514469154,11.826,0.8726
2003/10/8,1367.161,1366.201,1373.081,1359.497,1371.685,432480500,3015619120,4.524,0.3309
2003/10/9,1371.685,1371.681,1379.99,1367.65,1369.174,556915900,3687240590,-2.511,-0.1831
2003/10/10,1369.174,1369.004,1406.002,1367.109,1404.008,1261199200,8584679533,34.834,2.5442
2003/10/13,1404.008,1405.329,1411.88,1397.693,1399.658,846499500,6112852822,-4.35,-0.3098
2003/10/14,1399.658,1399.843,1400.747,1382.481,1388.172,636749000,4539976675,-11.486,-0.8206
2003/10/15,1388.172,1388.245,1401.537,1380.808,1383.098,671017300,4772950999,-5.074,-0.3655
2003/10/16,1383.098,1381.46,1382.532,1362.983,1365.505,585887500,4463240874,-17.593,-1.272
2003/10/17,1365.505,1365.313,1375.656,1362.415,1370.582,528554800,3893038824,5.077,0.3718
2003/10/20,1370.582,1369.711,1370.487,1355.552,1359.498,535722900,3759461605,-11.084,-0.8087
2003/10/21,1359.498,1359.51,1364.605,1350.208,1364.301,697888200,4787531285,4.803,0.3533
2003/10/22,1364.301,1366.105,1403.101,1363.092,1398.01,1499177000,10377948290,33.709,2.4708
2003/10/23,1398.01,1398.587,1407.39,1384.639,1386.653,1006761100,7122411367,-11.357,-0.8124
2003/10/24,1386.653,1385.898,1389.875,1376.714,1381.83,880202200,6222542416,-4.823,-0.3478
2003/10/27,1381.83,1381.836,1383.597,1361.191,1369.463,798650700,5789548930,-12.367,-0.895
2003/10/28,1369.463,1365.998,1382.597,1356.488,1369.325,1014426400,6789754760,-0.138,-0.0101
2003/10/29,1369.325,1372.346,1375.91,1344.423,1361.487,1315907300,9378462740,-7.838,-0.5724
2003/10/30,1361.487,1360.018,1360.068,1340.292,1344.633,878705900,5985314885,-16.854,-1.2379
2003/10/31,1344.633,1341.504,1364.663,1334.784,1348.303,998747800,6598744655,3.67,0.2729
2003/11/3,1348.303,1346.481,1367.336,1339.958,1364.055,1053793000,6758509830,15.752,1.1683
2003/11/4,1364.055,1363.957,1412.91,1363.901,1389.545,2387840100,15740351617,25.49,1.8687
2003/11/5,1389.545,1389.72,1396.86,1375.992,1385.11,1460498200,9346963512,-4.435,-0.3192
2003/11/6,1385.11,1384.67,1385.844,1351.095,1356.79,1650521700,10778479931,-28.32,-2.0446
2003/11/7,1356.79,1353.43,1353.454,1323.118,1335.205,1448425000,9370418520,-21.585,-1.5909
2003/11/10,1335.205,1330.957,1340.867,1322.048,1340.097,830979000,5548321466,4.892,0.3664
2003/11/11,1340.097,1340.32,1350.387,1331.117,1343.616,903908000,5906508379,3.519,0.2626
2003/11/12,1343.616,1341.569,1341.578,1316.847,1317.792,951488700,6200651570,-25.824,-1.922
2003/11/13,1317.792,1313.929,1324.983,1307.395,1319.608,837039100,5456608533,1.816,0.1378
2003/11/14,1319.608,1318.722,1331.421,1312.788,1331.051,750795400,4940258695,11.443,0.8672
2003/11/17,1331.051,1330.487,1333.414,1323.682,1328.103,586150000,3907009492,-2.948,-0.2215
2003/11/18,1328.103,1334.654,1336.099,1314.987,1316.562,1475535900,9385899847,-11.541,-0.869
2003/11/19,1316.562,1313.836,1341.563,1312.562,1338.87,1020800300,6767137465,22.308,1.6944
2003/11/20,1338.87,1338.604,1377.118,1336.14,1376.506,2039041500,13279890928,37.636,2.811
2003/11/21,1376.506,1379.937,1394.568,1359.902,1361.559,2008834500,13213181209,-14.947,-1.0859
2003/11/24,1361.559,1360.328,1404.247,1360.231,1404.008,1845059100,12336724800,42.449,3.1177
2003/11/25,1404.008,1407.755,1423.582,1400.899,1408.415,2521353300,17502878792,4.407,0.3139
2003/11/26,1408.415,1407.302,1413.769,1398.032,1411.909,1657454700,11468125152,3.494,0.2481
2003/11/27,1411.909,1412.308,1415.74,1387.787,1389.103,1496134900,10217130292,-22.806,-1.6153
2003/11/28,1389.103,1388.312,1401.463,1385.818,1397.225,1200490900,8451705659,8.122,0.5847
2003/12/1,1397.225,1398.706,1432.821,1398.706,1432.703,1813416700,12584203039,35.478,2.5392
2003/12/2,1432.703,1437.24,1444.565,1430.237,1435.314,1944654200,13336005095,2.611,0.1822
2003/12/3,1435.314,1434.697,1462.073,1424.349,1445.026,2145655500,14797767736,9.712,0.6766
2003/12/4,1445.026,1445.4,1454.323,1440.82,1452.809,1829545400,13368886968,7.783,0.5386
2003/12/5,1452.809,1454.413,1456.866,1440.789,1451.118,1494675900,10633741010,-1.691,-0.1164
2003/12/8,1451.118,1452.113,1459.48,1435.139,1436.663,1326591300,9186330780,-14.455,-0.9961
2003/12/9,1436.663,1435.099,1443.61,1429.064,1443.366,1090227300,7874664948,6.703,0.4666
2003/12/10,1443.366,1449.567,1469.713,1448.497,1469.422,1995047900,14227133362,26.056,1.8052
2003/12/11,1469.422,1472.385,1475.377,1460.193,1470.023,1849237200,13753307727,0.601,0.0409
2003/12/12,1470.023,1469.702,1472.864,1459.549,1470.792,1471202100,10809049651,0.769,0.0523
2003/12/15,1470.792,1471.244,1474.671,1465.505,1470.357,1101623200,8211120001,-0.435,-0.0296
2003/12/16,1470.357,1469.119,1469.119,1441.063,1466.337,1608147000,11365395990,-4.02,-0.2734
2003/12/17,1466.337,1465.606,1480.433,1453.883,1453.995,1684690900,12189970119,-12.342,-0.8417
2003/12/18,1453.995,1450.854,1458.671,1445.08,1457.301,1399933200,10424715509,3.306,0.2274
2003/12/19,1457.301,1463.448,1470.206,1429.71,1446.285,2364808300,16958311650,-11.016,-0.7559
2003/12/22,1446.285,1444.173,1493.535,1441.585,1492.963,2646977800,19673211092,46.678,3.2274
2003/12/23,1492.963,1497.572,1507.035,1487.115,1500.64,2439581800,17459588266,7.677,0.5142
2003/12/24,1500.64,1501.355,1514.317,1498.98,1513.825,2047378600,15566224520,13.185,0.8786
2003/12/25,1513.825,1514.929,1525.299,1504.252,1512.597,2051674400,15161349343,-1.228,-0.0811
2003/12/26,1512.597,1513.113,1516.483,1504.133,1514.775,1573738400,12143883685,2.178,0.144
2003/12/29,1514.775,1509.281,1512.975,1495.535,1496.427,1407303400,10447007003,-18.348,-1.2113
2003/12/30,1496.427,1495.669,1513.728,1495.391,1511.691,1517657500,11547472687,15.264,1.02
2003/12/31,1511.691,1513.616,1516.523,1491.248,1497.044,1456238400,11149813605,-14.647,-0.9689
2004/1/2,1497.044,1492.724,1526.244,1491.694,1517.193,1668052800,12531961031,20.149,1.3459
2004/1/5,1517.193,1516.797,1568.815,1516.697,1568.353,2857300600,21464334830,51.16,3.372
2004/1/6,1568.353,1568.899,1589.083,1557.927,1574.523,3269822900,24071373000,6.17,0.3934
2004/1/7,1574.523,1574.102,1594.997,1565.087,1587.204,3053040800,23081933933,12.681,0.8054
2004/1/8,1587.204,1587.451,1616.576,1582.88,1610.126,2844059300,22109284268,22.922,1.4442
2004/1/9,1610.126,1612.39,1618.764,1579.686,1581.466,3206866800,25029921845,-28.66,-1.78
2004/1/12,1581.466,1579.875,1619.094,1573.77,1618.518,2298414100,18516250786,37.052,2.3429
2004/1/13,1618.518,1622.047,1627.486,1596.718,1612.683,2593363200,20596110973,-5.835,-0.3605
2004/1/14,1612.683,1612.916,1613.153,1585.906,1592.423,2049987500,15658247615,-20.26,-1.2563
2004/1/15,1592.423,1591.818,1601.414,1582.357,1586.493,1876196600,14540641985,-5.93,-0.3724
2004/1/16,1586.493,1589.377,1604.756,1579.241,1600.425,2052893300,16190878965,13.932,0.8782
2004/1/29,1600.425,1605.247,1629.178,1603.314,1628.837,1847930400,14918171729,28.412,1.7753
2004/1/30,1628.837,1631.11,1634.413,1589.401,1590.729,2406213000,19061625544,-38.108,-2.3396
2004/2/2,1590.729,1630.654,1650.291,1585.958,1623.88,3458830000,27005597668,33.151,2.084
2004/2/3,1623.88,1625.288,1650.236,1615.813,1649.282,2658422400,21164115374,25.402,1.5643
2004/2/4,1649.282,1652.614,1685.765,1652.613,1685.159,3256490100,26611897411,35.877,2.1753
2004/2/5,1685.159,1690.938,1693.9,1674.623,1693.428,3263004900,26337210816,8.269,0.4907
2004/2/6,1693.428,1690.559,1705.908,1671.396,1679.193,3389595400,26840607054,-14.235,-0.8406
2004/2/9,1679.193,1679.581,1703.772,1679.096,1703.529,2617974300,21366236545,24.336,1.4493
2004/2/10,1703.529,1708.896,1715.464,1683.596,1691.009,2746535700,22258809465,-12.52,-0.7349
2004/2/11,1691.009,1691.608,1692.902,1660.009,1677.759,2657791700,20943277467,-13.25,-0.7836
2004/2/12,1677.759,1679.081,1693.013,1660.313,1663.832,2712235300,21718092966,-13.927,-0.8301
2004/2/13,1663.832,1664.603,1672.439,1653.24,1658.539,2269776200,18580437128,-5.293,-0.3181
2004/2/16,1658.539,1661.452,1697.26,1661.445,1696.827,2299110600,19420663809,38.288,2.3085
2004/2/17,1696.827,1701.409,1710.857,1693.965,1703.774,2975420900,25884237639,6.947,0.4094
2004/2/18,1703.774,1704.745,1719.888,1697.317,1717.096,2921837500,25488156805,13.322,0.7819
2004/2/19,1717.096,1719.309,1728.022,1710.705,1717.015,2733878100,23640127896,-0.081,-0.0047
2004/2/20,1717.015,1715.806,1722.574,1702.929,1721.752,2340915900,19954141368,4.737,0.2759
2004/2/23,1721.752,1725.594,1730.279,1680.893,1681.654,2856297500,23885964535,-40.098,-2.3289
2004/2/24,1681.654,1675.635,1683.043,1650.177,1682.297,2699938100,21955399418,0.643,0.0382
2004/2/25,1682.297,1684.902,1700.498,1642.691,1647.381,2458620500,20221345452,-34.916,-2.0755
2004/2/26,1647.381,1642.409,1655.295,1628.84,1654.898,2311168400,18267056616,7.517,0.4563
2004/2/27,1654.898,1657.262,1675.323,1657.039,1675.067,1970836300,16461930207,20.169,1.2187
2004/3/1,1675.067,1676.222,1690.07,1661.339,1689.76,1999017800,17093334922,14.693,0.8772
2004/3/2,1689.76,1692.616,1694.815,1677.979,1687.278,2050750300,17387185256,-2.482,-0.1469
2004/3/3,1687.278,1686.964,1688.935,1654.564,1661.812,1923997400,15950583165,-25.466,-1.5093
2004/3/4,1661.812,1658.634,1670.156,1642.625,1668.874,1788542900,14706938122,7.062,0.425
2004/3/5,1668.874,1671.061,1675.026,1660.213,1662.096,1607556900,13261255967,-6.778,-0.4061
2004/3/8,1662.096,1660.642,1665.728,1635.438,1637.144,1563918500,12839133241,-24.952,-1.5012
2004/3/9,1637.144,1636.206,1659.647,1634.71,1637.099,1622245700,12679282772,-0.045,-0.0027
2004/3/10,1637.099,1639.68,1678.403,1639.68,1678.073,1655457400,13186223791,40.974,2.5028
2004/3/11,1678.073,1680.313,1698.781,1672.668,1691.643,1850337800,15692468661,13.57,0.8087
2004/3/12,1691.643,1692.87,1699.249,1680.452,1694.743,1597543900,13584364985,3.1,0.1833
2004/3/15,1694.743,1696.942,1738.984,1696.824,1736.22,2520017200,21671367758,41.477,2.4474
2004/3/16,1736.22,1741.623,1747.981,1730.735,1745.543,2217625000,19179496361,9.323,0.537
2004/3/17,1745.543,1746.74,1750.713,1730.266,1745.098,1909061500,16477156978,-0.445,-0.0255
2004/3/18,1745.098,1746.176,1755.101,1714.9,1717.26,2099120500,17664375230,-27.838,-1.5952
2004/3/19,1717.26,1715.473,1748.187,1710.836,1747.872,1772125900,14878384795,30.612,1.7826
2004/3/22,1747.872,1749.709,1760.076,1742.372,1755.685,1758586800,14974710077,7.813,0.447
2004/3/23,1755.685,1755.321,1755.332,1731.489,1741.695,1848360500,15877938081,-13.99,-0.7968
2004/3/24,1741.695,1740.89,1752.418,1729.511,1740.054,1782155400,15500502396,-1.641,-0.0942
2004/3/25,1740.054,1737.488,1751.813,1725.984,1736.477,1618544100,13817952288,-3.577,-0.2056
2004/3/26,1736.477,1737.058,1741.565,1720.876,1734.047,1639196200,14593097295,-2.43,-0.1399
2004/3/29,1734.047,1734.59,1740.305,1717.864,1719.674,1643088100,14358914112,-14.373,-0.8289
2004/3/30,1719.674,1718.783,1727.178,1711.664,1724.277,1374627800,12300178210,4.603,0.2677
2004/3/31,1724.277,1726.569,1745.703,1724.21,1741.623,1614404300,14187231889,17.346,1.006
2004/4/1,1741.623,1744.709,1758.982,1741.33,1758.147,1796814600,16084637838,16.524,0.9488
2004/4/2,1758.147,1760.467,1771.672,1756.653,1768.645,2128540100,18900257026,10.498,0.5971
2004/4/5,1768.645,1771.737,1774.12,1753.713,1766.483,2376120600,21645503890,-2.162,-0.1222
2004/4/6,1766.483,1767.322,1777.744,1754.741,1777.516,2305570500,20784275542,11.033,0.6246
2004/4/7,1777.516,1779.427,1783.007,1771.13,1774.552,2237267100,20473708013,-2.964,-0.1667
2004/4/8,1774.552,1774.398,1778.095,1765.022,1770.279,2236884800,20656152813,-4.273,-0.2408
2004/4/9,1770.279,1770.911,1778.22,1721.59,1727.348,2441406000,22170520197,-42.931,-2.4251
2004/4/12,1727.348,1717.203,1729.622,1702.4,1722.986,1844341900,16316105340,-4.362,-0.2525
2004/4/13,1722.986,1724.578,1734.918,1710.391,1715.136,1910027600,16730360278,-7.85,-0.4556
2004/4/14,1715.136,1714.526,1716.82,1678.336,1697.156,1952741400,16834938135,-17.98,-1.0483
2004/4/15,1697.156,1697.244,1705.017,1674.911,1679.076,1513868400,12962215891,-18.08,-1.0653
2004/4/16,1679.076,1678.972,1694.557,1656.302,1693.861,1751544300,14467179283,14.785,0.8805
2004/4/19,1693.861,1695.333,1698.691,1672.354,1675.885,1379201500,11694357481,-17.976,-1.0612
2004/4/20,1675.885,1674.363,1682.05,1659.946,1669.422,1286166400,11079449273,-6.463,-0.3856
2004/4/21,1669.422,1669.382,1675.36,1645.078,1651.577,1524723500,12293836119,-17.845,-1.0689
2004/4/22,1651.577,1649.051,1659.791,1637.29,1657.785,1255046300,10241894060,6.208,0.3759
2004/4/23,1657.785,1653.944,1653.99,1632.559,1635.501,1226155200,9802429154,-22.284,-1.3442
2004/4/26,1635.501,1633.269,1644.502,1623.049,1635.499,1021256400,8296342062,-0.002,-0.0001
2004/4/27,1635.499,1636.438,1640.695,1608.811,1611.86,1273921500,10412613734,-23.639,-1.4454
2004/4/28,1611.86,1606.421,1615.143,1589.1,1606.801,1250021500,10169454960,-5.059,-0.3139
2004/4/29,1606.801,1605.302,1613.555,1578.094,1579.447,1342574400,10990144354,-27.354,-1.7024
2004/4/30,1579.447,1579.966,1599.561,1572.23,1595.587,1241838000,9950046172,16.14,1.0219
2004/5/10,1595.587,1600.626,1603.074,1555.26,1560.215,818091400,6320908281,-35.372,-2.2169
2004/5/11,1560.215,1556.717,1570.761,1545.631,1568.059,774439800,6118224480,7.844,0.5028
2004/5/12,1568.059,1568.409,1604.424,1564.139,1603.768,1098557100,8683936914,35.709,2.2773
2004/5/13,1603.768,1605.704,1606.072,1589.458,1597.57,886566200,7298789887,-6.198,-0.3865
2004/5/14,1597.57,1596.734,1597.319,1558.538,1562.688,941145400,7340282201,-34.882,-2.1834
2004/5/17,1562.688,1556.673,1562.392,1537.466,1539.959,840133900,6490719274,-22.729,-1.4545
2004/5/18,1539.959,1537.338,1555.859,1526.238,1555.442,1205332000,9771755650,15.483,1.0054
2004/5/19,1555.442,1559.262,1575.378,1548.161,1558.287,1248855400,9588837589,2.845,0.1829
2004/5/20,1558.287,1556.685,1571.303,1542.219,1549.061,915000600,7063731107,-9.226,-0.5921
2004/5/21,1549.061,1548.563,1559.859,1545.619,1558.33,843808600,6357027239,9.269,0.5984
2004/5/24,1558.33,1559.552,1562.332,1547.359,1550.348,746034200,5981192678,-7.982,-0.5122
2004/5/25,1550.348,1549.021,1549.588,1516.345,1518.045,918944800,7048290558,-32.303,-2.0836
2004/5/26,1518.045,1515.156,1529.914,1508.645,1524.436,740656900,5533020251,6.391,0.421
2004/5/27,1524.436,1524.943,1559.551,1515.973,1557.178,1226855200,9268049514,32.742,2.1478
2004/5/28,1557.178,1558.416,1561.004,1545.648,1548.722,852679000,6628512830,-8.456,-0.543
2004/5/31,1548.722,1549.031,1556.794,1544.713,1555.906,731838100,5586197146,7.184,0.4639
2004/6/1,1555.906,1555.562,1579.82,1553.118,1579.658,1299153100,11035326080,23.752,1.5266
2004/6/2,1579.658,1580.209,1580.57,1562.239,1567.067,1366455200,11697217652,-12.591,-0.7971
2004/6/3,1567.067,1566.421,1566.828,1540.741,1543.527,1129777300,9216851626,-23.54,-1.5022
2004/6/4,1543.527,1541.093,1549.496,1534.992,1542.086,1047602400,8151322965,-1.441,-0.0934
2004/6/7,1542.086,1538.463,1538.499,1508.874,1517.145,912521700,7066976039,-24.941,-1.6174
2004/6/8,1517.145,1514.783,1519.991,1488.63,1493.814,1001392800,7770319393,-23.331,-1.5378
2004/6/9,1493.814,1492.199,1497.182,1464.16,1468.071,1131524000,8756699954,-25.743,-1.7233
2004/6/10,1468.071,1465.556,1478.167,1456.321,1468.344,1025490000,7739197766,0.273,0.0186
2004/6/11,1468.344,1471.689,1499.459,1469.536,1472.072,1037052500,7772181828,3.728,0.2539
2004/6/14,1472.072,1471.446,1471.446,1431.314,1438.736,1037131600,7593384407,-33.336,-2.2646
2004/6/15,1438.736,1436.082,1469.571,1433.033,1463.777,994754500,7223726310,25.041,1.7405
2004/6/16,1463.777,1465.227,1491.686,1452.578,1475.416,1087080200,7844605933,11.639,0.7951
2004/6/17,1475.416,1475.273,1478.489,1443.534,1445.501,922110200,6783634602,-29.915,-2.0276
2004/6/18,1445.501,1442.476,1442.48,1411.031,1427.301,992642900,7343849399,-18.2,-1.2591
2004/6/21,1427.301,1421.828,1434.204,1414.969,1433.467,760722200,5846250559,6.166,0.432
2004/6/22,1433.467,1434.416,1456.13,1430.963,1450.683,1066981900,8316544972,17.216,1.201
2004/6/23,1450.683,1450.069,1450.109,1428.797,1440.729,829368000,6505749062,-9.954,-0.6862
2004/6/24,1440.729,1438.311,1447.394,1426.492,1427.754,911814000,6935926260,-12.975,-0.9006
2004/6/25,1427.754,1426.554,1434.473,1399.391,1401.113,944282900,7064110522,-26.641,-1.8659
2004/6/28,1401.113,1396.361,1397.522,1380.197,1385.181,794572500,5621284297,-15.932,-1.1371
2004/6/29,1385.181,1384.643,1409.376,1376.218,1408.689,1021161800,6847560938,23.508,1.6971
2004/6/30,1408.689,1408.272,1415.844,1394.676,1399.162,820082900,5567715022,-9.527,-0.6763
2004/7/1,1399.162,1398.198,1445.102,1396.347,1441.068,1382216700,9389312620,41.906,2.9951
2004/7/2,1441.068,1441.121,1447.612,1428.074,1441.19,1067266300,7259998538,0.122,0.0085
2004/7/5,1441.19,1440.17,1444.932,1429.12,1444.59,814338200,5422659493,3.4,0.2359
2004/7/6,1444.59,1445.398,1466.784,1445.316,1450.501,1208179300,8269708723,5.911,0.4092
2004/7/7,1450.501,1448.95,1448.956,1434.293,1438.398,782462100,5335863487,-12.103,-0.8344
2004/7/8,1438.398,1436.473,1440.638,1426.948,1439.783,690535000,4646707892,1.385,0.0963
2004/7/9,1439.783,1439.735,1451.752,1429.139,1430.654,712697800,4903993923,-9.129,-0.6341
2004/7/12,1430.654,1426.251,1426.251,1393.807,1397.148,838189200,5651494123,-33.506,-2.342
2004/7/13,1397.148,1395.353,1403.141,1389.159,1399.461,699480400,4573022594,2.313,0.1656
2004/7/14,1399.461,1399.865,1408.987,1378.912,1403.755,1012078100,6564523472,4.294,0.3068
2004/7/15,1403.755,1404.471,1422.256,1399.984,1421.544,1234654000,8379324040,17.789,1.2672
2004/7/16,1421.544,1423.687,1458.385,1422.24,1456.13,2200264500,14521785999,34.586,2.433
2004/7/19,1456.13,1456.771,1465.84,1447.05,1457.537,1288418000,8918160473,1.407,0.0966
2004/7/20,1457.537,1457.227,1457.291,1440.056,1447.941,1211994200,8267580364,-9.596,-0.6584
2004/7/21,1447.941,1446.517,1452.859,1436.847,1448.037,931915300,6525011931,0.096,0.0066
2004/7/22,1448.037,1448.128,1449.686,1404.542,1407.438,1278009400,8737395883,-40.599,-2.8037
2004/7/23,1407.438,1403.36,1408.457,1387.262,1407.396,1047862200,6923956311,-0.042,-0.003
2004/7/26,1407.396,1401.843,1401.881,1381.905,1387.67,809887900,5300205791,-19.726,-1.4016
2004/7/27,1387.67,1386.995,1395.311,1373.42,1384.128,896788500,5818165826,-3.542,-0.2552
2004/7/28,1384.128,1385.504,1397.167,1366.503,1388.81,986495400,6177062919,4.682,0.3383
2004/7/29,1388.81,1388.617,1407.356,1385.962,1407.331,1108007700,7127885183,18.521,1.3336
2004/7/30,1407.331,1408.489,1409.119,1384.738,1386.202,899729500,5871532035,-21.129,-1.5014
2004/8/2,1386.202,1381.877,1383.077,1370.499,1373.217,698313600,4735426653,-12.985,-0.9367
2004/8/3,1373.217,1371.275,1378.196,1363.693,1366.258,760192300,5436678598,-6.959,-0.5068
2004/8/4,1366.258,1365.665,1424.553,1364.009,1404.505,1709399000,10832307544,38.247,2.7994
2004/8/5,1404.505,1402.374,1413.082,1387.546,1389.039,1070146800,6800556526,-15.466,-1.1012
2004/8/6,1389.039,1388.073,1400.954,1380.315,1390.461,902472700,5898388495,1.422,0.1024
2004/8/9,1390.461,1388.084,1397.59,1382.943,1395.848,795196700,5068288351,5.387,0.3874
2004/8/10,1395.848,1396.623,1404.722,1390.943,1400.769,681690400,4507090946,4.921,0.3525
2004/8/11,1400.769,1401.021,1401.251,1382.244,1384.964,756042700,4806191756,-15.805,-1.1283
2004/8/12,1384.964,1378.794,1378.794,1357.079,1368.196,829560700,5137067865,-16.768,-1.2107
2004/8/13,1368.196,1361.985,1377.816,1358.315,1368.45,826161700,5353425173,0.254,0.0186
2004/8/16,1368.45,1366.516,1369.866,1350.839,1354.511,749038100,4673419134,-13.939,-1.0186
2004/8/17,1354.511,1354.382,1364.409,1344.813,1360.2,692056400,4698175326,5.689,0.42
2004/8/18,1360.2,1359.871,1371.234,1357.027,1358.216,744763000,5102229549,-1.984,-0.1459
2004/8/19,1358.216,1357.231,1357.268,1333.479,1340.45,809858700,5098505761,-17.766,-1.308
2004/8/20,1340.45,1338.307,1349.475,1327.769,1341.738,802886100,4926799142,1.288,0.0961
2004/8/23,1341.738,1339.933,1339.936,1322.979,1325.413,619375000,3922718576,-16.325,-1.2167
2004/8/24,1325.413,1323.791,1347.151,1317.556,1344.626,946483200,5432909120,19.213,1.4496
2004/8/25,1344.626,1344.462,1346.967,1334.292,1339.784,656099400,3810560527,-4.842,-0.3601
2004/8/26,1339.784,1339.616,1340.948,1330.223,1334.422,583103000,3497269063,-5.362,-0.4002
2004/8/27,1334.422,1333.307,1337.73,1314.6,1320.614,675224600,4034196633,-13.808,-1.0348
2004/8/30,1320.614,1318.318,1322.232,1310.024,1319.407,592105000,3410187724,-1.207,-0.0914
2004/8/31,1319.407,1342.302,1360.754,1331.762,1342.062,1165273200,6873347921,22.655,1.7171
2004/9/1,1342.062,1340.75,1340.771,1319.862,1321.462,624639400,3639041082,-20.6,-1.535
